frame,label
558,fall
559,fall
560,fall
561,fall
562,fall
563,fall
564,fall
565,fall
566,fall
567,fall
568,fall
569,fall
570,fall
571,fall
572,fall
573,fall
574,fall
575,fall
576,fall
577,fall
578,fall
579,fall
580,fall
581,fall
582,fall
583,fall
584,fall
585,fall
586,fall
587,fall
588,fall
589,fall
590,fall
591,fall
592,fall
593,fall
594,fall
595,fall
596,fall
597,fall
598,fall
599,fall
600,fall
601,fall
602,fall
603,fall
604,fall
605,fall
606,fall
607,fall
608,fall
609,fall
610,fall
611,fall
612,fall
613,fall
614,fall
615,fall
616,fall
617,fall
618,fall
619,fall
620,fall
621,fall
622,fall
623,fall
624,fall
625,fall
626,fall
627,fall
628,fall
629,fall
630,fall
631,fall
632,fall
633,fall
634,fall
635,fall
636,fall
637,fall
638,fall
639,fall
640,fall
641,fall
642,fall
643,fall
644,fall
645,fall
646,fall
647,fall
648,fall
649,fall
650,fall
651,fall
652,fall
653,fall
654,fall
655,fall
656,fall
657,fall
658,fall
659,fall
660,fall
661,fall
662,fall
663,fall
664,fall
665,fall
666,fall
667,fall
668,fall
669,fall
670,fall
671,fall
672,fall
673,fall
674,fall
675,fall
676,fall
677,fall
