frame,label
549,not_fall
550,not_fall
551,not_fall
552,ignore
553,ignore
554,ignore
555,ignore
556,ignore
557,ignore
558,ignore
559,ignore
560,ignore
561,ignore
562,ignore
563,ignore
564,ignore
565,ignore
566,ignore
567,ignore
568,ignore
569,ignore
570,ignore
571,ignore
572,ignore
573,ignore
574,ignore
575,ignore
576,ignore
577,ignore
578,ignore
579,ignore
580,ignore
581,ignore
582,ignore
583,ignore
584,ignore
585,ignore
586,ignore
587,ignore
588,ignore
589,ignore
590,ignore
591,ignore
592,ignore
593,ignore
594,ignore
595,ignore
596,ignore
597,ignore
598,ignore
599,ignore
600,ignore
601,ignore
602,ignore
603,ignore
604,ignore
605,ignore
606,ignore
607,ignore
608,ignore
609,ignore
610,ignore
611,ignore
612,ignore
613,ignore
614,ignore
615,ignore
616,ignore
617,ignore
618,ignore
619,ignore
620,ignore
621,ignore
622,ignore
623,ignore
624,ignore
625,ignore
626,ignore
627,ignore
628,ignore
629,ignore
630,ignore
631,ignore
632,ignore
633,ignore
634,ignore
635,ignore
636,ignore
637,ignore
638,ignore
639,ignore
640,ignore
641,ignore
642,ignore
643,ignore
644,ignore
645,ignore
646,ignore
647,ignore
648,ignore
649,ignore
650,ignore
651,ignore
652,ignore
653,ignore
654,ignore
655,ignore
656,ignore
657,ignore
658,ignore
659,ignore
660,ignore
661,ignore
662,ignore
663,ignore
664,ignore
665,ignore
666,ignore
667,ignore
668,ignore
669,ignore
670,ignore
671,ignore
672,ignore
673,ignore
674,ignore
675,ignore
676,ignore
677,ignore
678,ignore
679,ignore
680,ignore
681,ignore
682,ignore
683,ignore
684,ignore
685,ignore
686,ignore
687,ignore
688,ignore
689,ignore
690,ignore
691,ignore
692,ignore
693,ignore
694,ignore
695,ignore
696,ignore
697,ignore
698,ignore
699,ignore
700,ignore
701,ignore
702,ignore
703,ignore
704,ignore
705,ignore
706,ignore
707,ignore
708,ignore
709,ignore
710,ignore
711,ignore
712,ignore
713,ignore
714,ignore
715,ignore
716,ignore
717,ignore
718,ignore
719,ignore
720,ignore
721,ignore
722,ignore
723,ignore
724,ignore
725,ignore
726,ignore
727,ignore
728,ignore
729,ignore
730,ignore
