frame,label
549,not_fall
550,not_fall
551,not_fall
552,not_fall
553,not_fall
554,not_fall
555,not_fall
556,not_fall
557,not_fall
558,not_fall
559,not_fall
560,not_fall
561,not_fall
562,not_fall
563,not_fall
564,not_fall
565,not_fall
566,not_fall
567,not_fall
568,not_fall
569,not_fall
570,not_fall
571,not_fall
572,not_fall
573,not_fall
574,not_fall
575,not_fall
576,not_fall
577,not_fall
578,not_fall
579,not_fall
580,not_fall
581,not_fall
582,not_fall
583,not_fall
584,not_fall
585,not_fall
586,not_fall
587,not_fall
588,not_fall
589,not_fall
590,not_fall
591,not_fall
592,not_fall
593,not_fall
594,not_fall
595,not_fall
596,not_fall
597,not_fall
598,not_fall
599,not_fall
600,not_fall
601,not_fall
602,not_fall
603,not_fall
604,not_fall
605,not_fall
606,not_fall
607,not_fall
608,not_fall
609,not_fall
610,not_fall
611,not_fall
612,not_fall
613,not_fall
614,not_fall
615,not_fall
616,not_fall
617,not_fall
618,not_fall
619,not_fall
620,not_fall
621,not_fall
622,fall
623,fall
624,fall
625,fall
626,fall
627,fall
628,fall
629,fall
630,fall
631,fall
632,fall
633,fall
634,fall
635,fall
636,fall
637,fall
638,fall
639,fall
640,fall
641,fall
642,fall
643,fall
644,fall
645,fall
646,fall
647,fall
648,fall
649,fall
650,fall
651,fall
652,fall
653,fall
654,fall
655,fall
656,fall
657,fall
658,fall
659,fall
660,fall
661,fall
662,fall
663,fall
664,fall
665,fall
666,fall
667,fall
668,fall
669,fall
670,fall
671,fall
672,fall
673,fall
674,fall
675,fall
676,fall
677,fall
678,fall
679,fall
680,fall
681,fall
682,fall
683,fall
684,fall
685,fall
686,fall
687,fall
688,fall
689,fall
690,fall
691,fall
692,fall
693,fall
694,fall
695,fall
696,fall
697,fall
698,fall
699,fall
700,fall
701,fall
702,fall
703,fall
704,fall
705,fall
706,fall
707,fall
708,fall
709,fall
710,fall
711,fall
712,fall
713,fall
714,fall
715,fall
716,fall
717,fall
718,fall
719,fall
720,fall
721,fall
722,fall
723,fall
724,fall
725,fall
726,fall
727,fall
728,fall
729,fall
730,fall
731,fall
732,fall
733,fall
734,fall
735,fall
736,fall
737,fall
738,fall
739,fall
740,fall
741,fall
742,fall
743,fall
744,fall
745,fall
746,fall
747,fall
748,fall
749,fall
750,fall
751,fall
752,fall
753,fall
754,fall
755,fall
756,fall
757,fall
758,fall
759,fall
760,fall
761,fall
762,fall
